time,value
1998-08-18 24:00,3837.000000
1998-08-19 24:00,3663.000000
1998-08-20 24:00,4084.000000
1998-08-21 24:00,3920.000000
1998-08-22 24:00,4086.000000
1998-08-23 24:00,6068.000000
1998-08-24 24:00,3766.000000
1998-08-25 24:00,3647.000000
1998-08-26 24:00,4076.000000
1998-08-27 24:00,4110.000000
1998-08-28 24:00,4129.000000
1998-08-29 24:00,4080.000000
1998-08-30 24:00,6031.000000
1998-08-31 24:00,3769.000000
1998-09-01 24:00,3555.000000
1998-09-02 24:00,2505.000000
1998-09-03 24:00,3450.000000
1998-09-04 24:00,4018.000000
1998-09-05 24:00,4000.000000
1998-09-06 24:00,5219.000000
1998-09-07 24:00,4601.000000
1998-09-08 24:00,3086.000000
1998-09-09 24:00,4027.000000
1998-09-10 24:00,3396.000000
1998-09-11 24:00,4004.000000
1998-09-12 24:00,4876.000000
1998-09-13 24:00,6257.000000
1998-09-14 24:00,4213.000000
1998-09-15 24:00,2865.000000
1998-09-16 24:00,4345.000000
1998-09-17 24:00,3379.000000
1998-09-18 24:00,3479.000000
1998-09-19 24:00,4906.000000
1998-09-20 24:00,5760.000000
1998-09-21 24:00,4226.000000
1998-09-22 24:00,4249.000000
1998-09-23 24:00,4488.000000
1998-09-24 24:00,4268.000000
1998-09-25 24:00,5802.000000
1998-09-26 24:00,6086.000000
1998-09-27 24:00,5868.000000
1998-09-28 24:00,5708.000000
1998-09-29 24:00,5070.000000
1998-09-30 24:00,6546.000000
1998-10-01 24:00,4919.000000
1998-10-02 24:00,4913.000000
1998-10-03 24:00,4910.000000
1998-10-04 24:00,6390.000000
1998-10-05 24:00,5041.000000
1998-10-06 24:00,5047.000000
1998-10-07 24:00,5034.000000
1998-10-08 24:00,4883.000000
1998-10-09 24:00,4936.000000
1998-10-10 24:00,4430.000000
1998-10-11 24:00,5151.000000
1998-10-12 24:00,4607.000000
1998-10-13 24:00,4581.000000
1998-10-14 24:00,4977.000000
1998-10-15 24:00,4819.000000
1998-10-16 24:00,4810.000000
1998-10-17 24:00,4977.000000
1998-10-18 24:00,6408.000000
1998-10-19 24:00,5075.000000
1998-10-20 24:00,5072.000000
1998-10-21 24:00,4966.000000
1998-10-22 24:00,4727.000000
1998-10-23 24:00,4726.000000
1998-10-24 24:00,4450.000000
1998-10-25 24:00,4317.000000
1998-10-26 24:00,4259.000000
1998-10-27 24:00,4176.000000
1998-10-28 24:00,3656.000000
1998-10-29 24:00,3844.000000
1998-10-30 24:00,3966.000000
1998-10-31 24:00,3669.000000
1998-11-01 24:00,6286.000000
1998-11-02 24:00,3949.000000
1998-11-03 24:00,3407.000000
1998-11-04 24:00,2452.000000
1998-11-05 24:00,2876.000000
1998-11-06 24:00,2997.000000
1998-11-07 24:00,3415.000000
1998-11-08 24:00,4577.000000
1998-11-09 24:00,2563.000000
1998-11-10 24:00,1888.000000
1998-11-11 24:00,2493.000000
1998-11-12 24:00,2192.000000
1998-11-13 24:00,2284.000000
1998-11-14 24:00,1879.000000
1998-11-15 24:00,1538.000000
1998-11-16 24:00,885.000000
1998-11-17 24:00,746.000000
1998-11-18 24:00,1017.000000
1998-11-19 24:00,1304.000000
1998-11-20 24:00,1621.000000
1998-11-21 24:00,1378.000000
1998-11-22 24:00,1703.000000
1998-11-23 24:00,890.000000
1998-11-24 24:00,1575.000000
1998-11-25 24:00,1160.000000
1998-11-26 24:00,1474.000000
1998-11-27 24:00,1524.000000
1998-11-28 24:00,1545.000000
1998-11-29 24:00,2239.000000
1998-11-30 24:00,1429.000000
1998-12-01 24:00,1316.000000
1998-12-02 24:00,1736.000000
1998-12-03 24:00,1869.000000
1998-12-04 24:00,1936.000000
1998-12-05 24:00,1955.000000
1998-12-06 24:00,1943.000000
1998-12-07 24:00,1938.000000
1998-12-08 24:00,1946.000000
1998-12-09 24:00,1959.000000
1998-12-10 24:00,2267.000000
1998-12-11 24:00,1972.000000
1998-12-12 24:00,1940.000000
1998-12-13 24:00,1952.000000
1998-12-14 24:00,1953.000000
1998-12-15 24:00,1949.000000
1998-12-16 24:00,3522.000000
1998-12-17 24:00,2522.000000
1998-12-18 24:00,3205.000000
1998-12-19 24:00,2749.000000
1998-12-20 24:00,1301.000000
1998-12-21 24:00,1309.000000
1998-12-22 24:00,626.000000
1998-12-23 24:00,3376.000000
1998-12-24 24:00,3603.000000
1998-12-25 24:00,2249.000000
1998-12-26 24:00,855.000000
1998-12-27 24:00,3324.000000
1998-12-28 24:00,1811.000000
1998-12-29 24:00,1684.000000
1998-12-30 24:00,1828.000000
1998-12-31 24:00,1950.000000
1999-01-01 24:00,1666.000000
1999-01-02 24:00,1662.000000
1999-01-03 24:00,1897.000000
1999-01-04 24:00,662.000000
1999-01-05 24:00,837.000000
1999-01-06 24:00,391.000000
1999-01-07 24:00,202.000000
1999-01-08 24:00,204.000000
1999-01-09 24:00,204.000000
1999-01-10 24:00,661.000000
1999-01-11 24:00,491.000000
1999-01-12 24:00,203.000000
1999-01-13 24:00,203.000000
1999-01-14 24:00,2786.000000
1999-01-15 24:00,2497.000000
1999-01-16 24:00,2279.000000
1999-01-17 24:00,3333.000000
1999-01-18 24:00,2465.000000
1999-01-19 24:00,2465.000000
1999-01-20 24:00,2492.000000
1999-01-21 24:00,2505.000000
1999-01-22 24:00,2486.000000
1999-01-23 24:00,2318.000000
1999-01-24 24:00,2904.000000
1999-01-25 24:00,2180.000000
1999-01-26 24:00,2220.000000
1999-01-27 24:00,110.000000
1999-01-28 24:00,0.000000
1999-01-29 24:00,375.000000
1999-01-30 24:00,113.000000
1999-01-31 24:00,205.000000
1999-02-01 24:00,276.000000
1999-02-02 24:00,222.000000
1999-02-03 24:00,272.000000
1999-02-04 24:00,251.000000
1999-02-05 24:00,186.000000
1999-02-06 24:00,142.000000
1999-02-07 24:00,189.000000
1999-02-08 24:00,352.000000
1999-02-09 24:00,707.000000
1999-02-10 24:00,829.000000
1999-02-11 24:00,1604.000000
1999-02-12 24:00,1385.000000
1999-02-13 24:00,584.000000
1999-02-14 24:00,1112.000000
1999-02-15 24:00,527.000000
1999-02-16 24:00,190.000000
1999-02-17 24:00,82.000000
1999-02-18 24:00,64.000000
1999-02-19 24:00,0.000000
1999-02-20 24:00,68.000000
1999-02-21 24:00,64.000000
1999-02-22 24:00,498.000000
1999-02-23 24:00,1354.000000
1999-02-24 24:00,2792.000000
1999-02-25 24:00,64.000000
1999-02-26 24:00,3336.000000
1999-02-27 24:00,3962.000000
1999-02-28 24:00,2363.000000
1999-03-01 24:00,2133.000000
1999-03-02 24:00,4404.000000
1999-03-03 24:00,1869.000000
1999-03-04 24:00,2909.000000
1999-03-05 24:00,3936.000000
1999-03-06 24:00,3912.000000
1999-03-07 24:00,4482.000000
1999-03-08 24:00,3167.000000
1999-03-09 24:00,3243.000000
1999-03-10 24:00,3243.000000
1999-03-11 24:00,3259.000000
1999-03-12 24:00,3300.000000
1999-03-13 24:00,4851.000000
1999-03-14 24:00,5698.000000
1999-03-15 24:00,2884.000000
1999-03-16 24:00,2986.000000
1999-03-17 24:00,3000.000000
1999-03-18 24:00,2061.000000
1999-03-19 24:00,2350.000000
1999-03-20 24:00,1996.000000
1999-03-21 24:00,2648.000000
1999-03-22 24:00,1111.000000
1999-03-23 24:00,1808.000000
1999-03-24 24:00,2116.000000
1999-03-25 24:00,1987.000000
1999-03-26 24:00,2008.000000
1999-03-27 24:00,2506.000000
1999-03-28 24:00,3799.000000
1999-03-29 24:00,3770.000000
1999-03-30 24:00,3739.000000
1999-03-31 24:00,3805.000000
1999-04-01 24:00,4038.000000
1999-04-02 24:00,3575.000000
1999-04-03 24:00,4708.000000
1999-04-04 24:00,6072.000000
1999-04-05 24:00,4482.000000
1999-04-06 24:00,3275.000000
1999-04-07 24:00,3413.000000
1999-04-08 24:00,4057.000000
1999-04-09 24:00,4524.000000
1999-04-10 24:00,4962.000000
1999-04-11 24:00,6300.000000
1999-04-12 24:00,3800.000000
1999-04-13 24:00,2924.000000
1999-04-14 24:00,2985.000000
1999-04-15 24:00,4338.000000
1999-04-16 24:00,3879.000000
1999-04-17 24:00,1827.000000
1999-04-18 24:00,1123.000000
1999-04-19 24:00,1867.000000
1999-04-20 24:00,879.000000
1999-04-21 24:00,1990.000000
1999-04-22 24:00,1938.000000
1999-04-23 24:00,2342.000000
1999-04-24 24:00,2368.000000
1999-04-25 24:00,2074.000000
1999-04-26 24:00,2319.000000
1999-04-27 24:00,2179.000000
1999-04-28 24:00,2358.000000
1999-04-29 24:00,1545.000000
1999-04-30 24:00,1484.000000
1999-05-01 24:00,1501.000000
1999-05-02 24:00,1921.000000
1999-05-03 24:00,1491.000000
1999-05-04 24:00,1359.000000
1999-05-05 24:00,264.000000
1999-05-06 24:00,1378.000000
1999-05-07 24:00,2193.000000
1999-05-08 24:00,1015.000000
1999-05-09 24:00,1479.000000
1999-05-10 24:00,1651.000000
1999-05-11 24:00,1262.000000
1999-05-12 24:00,2923.000000
1999-05-13 24:00,3751.000000
1999-05-14 24:00,2890.000000
1999-05-15 24:00,2158.000000
1999-05-16 24:00,1577.000000
1999-05-17 24:00,998.000000
1999-05-18 24:00,1993.000000
1999-05-19 24:00,2476.000000
1999-05-20 24:00,2031.000000
1999-05-21 24:00,1442.000000
1999-05-22 24:00,1394.000000
1999-05-23 24:00,1417.000000
1999-05-24 24:00,1448.000000
1999-05-25 24:00,1412.000000
1999-05-26 24:00,1469.000000
1999-05-27 24:00,1472.000000
1999-05-28 24:00,1108.000000
1999-05-29 24:00,1106.000000
1999-05-30 24:00,734.000000
1999-05-31 24:00,732.000000
1999-06-01 24:00,731.000000
1999-06-02 24:00,736.000000
1999-06-03 24:00,730.000000
1999-06-04 24:00,731.000000
1999-06-05 24:00,730.000000
1999-06-06 24:00,732.000000
1999-06-07 24:00,730.000000
1999-06-08 24:00,730.000000
1999-06-09 24:00,730.000000
1999-06-10 24:00,729.000000
1999-06-11 24:00,218.000000
1999-06-12 24:00,274.000000
1999-06-13 24:00,734.000000
1999-06-14 24:00,732.000000
1999-06-15 24:00,731.000000
1999-06-16 24:00,731.000000
1999-06-17 24:00,733.000000
1999-06-18 24:00,731.000000
1999-06-19 24:00,735.000000
1999-06-20 24:00,731.000000
1999-06-21 24:00,729.000000
1999-06-22 24:00,725.000000
1999-06-23 24:00,727.000000
1999-06-24 24:00,725.000000
1999-06-25 24:00,948.000000
1999-06-26 24:00,1822.000000
1999-06-27 24:00,1822.000000
1999-06-28 24:00,1827.000000
1999-06-29 24:00,2945.000000
1999-06-30 24:00,3961.000000
1999-07-01 24:00,5498.000000
1999-07-02 24:00,5820.000000
1999-07-03 24:00,6044.000000
1999-07-04 24:00,6151.000000
1999-07-05 24:00,6134.000000
1999-07-06 24:00,5829.000000
1999-07-07 24:00,5835.000000
1999-07-08 24:00,5630.000000
1999-07-09 24:00,5719.000000
1999-07-10 24:00,6058.000000
1999-07-11 24:00,6193.000000
1999-07-12 24:00,5533.000000
1999-07-13 24:00,6421.000000
1999-07-14 24:00,6626.000000
1999-07-15 24:00,6847.000000
1999-07-16 24:00,6664.000000
1999-07-17 24:00,5670.000000
1999-07-18 24:00,6460.000000
1999-07-19 24:00,5734.000000
1999-07-20 24:00,6527.000000
1999-07-21 24:00,6505.000000
1999-07-22 24:00,6500.000000
1999-07-23 24:00,6557.000000
1999-07-24 24:00,6562.000000
1999-07-25 24:00,6570.000000
1999-07-26 24:00,6527.000000
1999-07-27 24:00,5180.000000
1999-07-28 24:00,5137.000000
1999-07-29 24:00,5480.000000
1999-07-30 24:00,6313.000000
1999-07-31 24:00,6595.000000
1999-08-01 24:00,6566.000000
1999-08-02 24:00,5112.000000
1999-08-03 24:00,5238.000000
1999-08-04 24:00,6570.000000
1999-08-05 24:00,5806.000000
1999-08-06 24:00,6799.000000
1999-08-07 24:00,6934.000000
1999-08-08 24:00,6934.000000
1999-08-09 24:00,6925.000000
1999-08-10 24:00,6855.660156
1999-08-11 24:00,6841.040039
1999-08-12 24:00,6792.129883
1999-08-13 24:00,6807.259766
1999-08-14 24:00,6903.049805
1999-08-15 24:00,6184.609863
1999-08-16 24:00,6468.459961
1999-08-17 24:00,6719.029785
1999-08-18 24:00,6885.399902
1999-08-19 24:00,6958.509766
1999-08-20 24:00,6969.600098
1999-08-21 24:00,7007.919922
1999-08-22 24:00,7015.979980
1999-08-23 24:00,5752.540039
1999-08-24 24:00,6096.890137
1999-08-25 24:00,6846.080078
1999-08-26 24:00,7253.950195
1999-08-27 24:00,7063.879883
1999-08-28 24:00,7070.430176
1999-08-29 24:00,6964.560059
1999-08-30 24:00,6978.680176
1999-08-31 24:00,7062.870117
1999-09-01 24:00,7047.750000
1999-09-02 24:00,4989.229980
1999-09-03 24:00,7410.750000
1999-09-04 24:00,7109.759766
1999-09-05 24:00,7111.270020
1999-09-06 24:00,7139.000000
1999-09-07 24:00,7159.169922
1999-09-08 24:00,7174.799805
1999-09-09 24:00,7157.649902
1999-09-10 24:00,7150.600098
1999-09-11 24:00,7158.660156
1999-09-12 24:00,7179.330078
1999-09-13 24:00,6989.259766
1999-09-14 24:00,6942.379883
1999-09-15 24:00,6987.250000
1999-09-16 24:00,7048.250000
1999-09-17 24:00,7058.839844
1999-09-18 24:00,7044.720215
1999-09-19 24:00,7041.189941
1999-09-20 24:00,7045.229980
1999-09-21 24:00,7049.759766
1999-09-22 24:00,7073.459961
1999-09-23 24:00,6580.379883
1999-09-24 24:00,6583.910156
1999-09-25 24:00,6574.330078
1999-09-26 24:00,6569.799805
1999-09-27 24:00,6457.870117
1999-09-28 24:00,6446.270020
1999-09-29 24:00,6362.080078
1999-09-30 24:00,6349.479980
1999-10-01 24:00,6503.250000
1999-10-02 24:00,6670.120117
1999-10-03 24:00,6627.270020
1999-10-04 24:00,6627.270020
1999-10-05 24:00,6604.580078
1999-10-06 24:00,6284.939941
1999-10-07 24:00,6560.720215
1999-10-08 24:00,6573.830078
1999-10-09 24:00,6554.669922
1999-10-10 24:00,6554.669922
1999-10-11 24:00,6550.129883
1999-10-12 24:00,3359.770020
1999-10-13 24:00,6635.339844
1999-10-14 24:00,6558.700195
1999-10-15 24:00,6570.799805
1999-10-16 24:00,5908.330078
1999-10-17 24:00,5007.379883
1999-10-18 24:00,3177.260010
1999-10-19 24:00,2974.580078
1999-10-20 24:00,3418.250000
1999-10-21 24:00,6558.700195
1999-10-22 24:00,3462.620117
1999-10-23 24:00,3110.709961
1999-10-24 24:00,2546.550049
1999-10-25 24:00,3402.120117
1999-10-26 24:00,3444.469971
1999-10-27 24:00,3418.250000
1999-10-28 24:00,3448.000000
1999-10-29 24:00,3197.929932
1999-10-30 24:00,3445.979980
1999-10-31 24:00,3032.560059
1999-11-01 24:00,2957.439941
1999-11-02 24:00,2392.270020
1999-11-03 24:00,4554.140137
1999-11-04 24:00,4529.430176
1999-11-05 24:00,3914.350098
1999-11-06 24:00,3759.570068
1999-11-07 24:00,3589.159912
1999-11-08 24:00,3996.030029
1999-11-09 24:00,4484.560059
1999-11-10 24:00,5735.399902
1999-11-11 24:00,4825.379883
1999-11-12 24:00,4929.740234
1999-11-13 24:00,5696.580078
1999-11-14 24:00,5355.759766
1999-11-15 24:00,4885.379883
1999-11-16 24:00,3405.139893
1999-11-17 24:00,5835.729980
1999-11-18 24:00,5777.750000
1999-11-19 24:00,5773.720215
1999-11-20 24:00,6222.930176
1999-11-21 24:00,6078.229980
1999-11-22 24:00,6043.950195
1999-11-23 24:00,6161.930176
1999-11-24 24:00,6403.930176
1999-11-25 24:00,6405.939941
1999-11-26 24:00,6389.810059
1999-11-27 24:00,6426.109863
1999-11-28 24:00,6407.959961
1999-11-29 24:00,6279.399902
1999-11-30 24:00,6006.140137
1999-12-01 24:00,5897.740234
1999-12-02 24:00,6356.529785
1999-12-03 24:00,5313.410156
1999-12-04 24:00,5321.479980
1999-12-05 24:00,5307.870117
1999-12-06 24:00,6742.220215
1999-12-07 24:00,6410.979980
1999-12-08 24:00,6385.270020
1999-12-09 24:00,6226.459961
1999-12-10 24:00,3236.750000
1999-12-11 24:00,3235.239990
1999-12-12 24:00,3308.850098
1999-12-13 24:00,2461.340088
1999-12-14 24:00,780.950012
1999-12-15 24:00,674.070007
1999-12-16 24:00,764.320007
1999-12-17 24:00,756.250000
1999-12-18 24:00,765.320007
1999-12-19 24:00,774.400024
1999-12-20 24:00,1280.579956
1999-12-21 24:00,2223.879883
1999-12-22 24:00,3141.969971
1999-12-23 24:00,4097.870117
1999-12-24 24:00,2901.979980
1999-12-25 24:00,2966.010010
1999-12-26 24:00,3924.429932
1999-12-27 24:00,3823.100098
1999-12-28 24:00,4359.529785
1999-12-29 24:00,5419.290039
1999-12-30 24:00,6397.879883
1999-12-31 24:00,6660.040039
2000-01-01 24:00,6383.000000
2000-01-02 24:00,6401.000000
2000-01-03 24:00,6393.000000
2000-01-04 24:00,6388.000000
2000-01-05 24:00,6407.000000
2000-01-06 24:00,6396.000000
2000-01-07 24:00,6418.000000
2000-01-08 24:00,6154.000000
2000-01-09 24:00,6141.000000
2000-01-10 24:00,6191.000000
2000-01-11 24:00,6144.000000
2000-01-12 24:00,6502.000000
2000-01-13 24:00,5790.000000
2000-01-14 24:00,5656.000000
2000-01-15 24:00,5681.000000
2000-01-16 24:00,5820.000000
2000-01-17 24:00,5740.000000
2000-01-18 24:00,5804.000000
2000-01-19 24:00,6212.000000
2000-01-20 24:00,6221.919922
2000-01-21 24:00,6141.000000
2000-01-22 24:00,6265.000000
2000-01-23 24:00,6266.000000
2000-01-24 24:00,7231.000000
2000-01-25 24:00,6779.000000
2000-01-26 24:00,7086.000000
2000-01-27 24:00,7254.000000
2000-01-28 24:00,7500.000000
2000-01-29 24:00,7429.000000
2000-01-30 24:00,7536.000000
2000-01-31 24:00,7283.000000
2000-02-01 24:00,7076.000000
2000-02-02 24:00,7080.000000
2000-02-03 24:00,7211.000000
2000-02-04 24:00,7097.000000
2000-02-05 24:00,7150.000000
2000-02-06 24:00,7589.000000
2000-02-07 24:00,7088.000000
2000-02-08 24:00,6399.000000
2000-02-09 24:00,6414.000000
2000-02-10 24:00,7087.000000
2000-02-11 24:00,7041.000000
2000-02-12 24:00,7044.000000
2000-02-13 24:00,7325.000000
2000-02-14 24:00,7470.000000
2000-02-15 24:00,7989.000000
2000-02-16 24:00,8622.000000
2000-02-17 24:00,8581.000000
2000-02-18 24:00,9120.000000
2000-02-19 24:00,8465.000000
2000-02-20 24:00,9013.000000
2000-02-21 24:00,8921.000000
2000-02-22 24:00,8442.000000
2000-02-23 24:00,7470.000000
2000-02-24 24:00,6619.000000
2000-02-25 24:00,5909.000000
2000-02-26 24:00,5876.000000
2000-02-27 24:00,6248.000000
2000-02-28 24:00,6332.000000
2000-02-29 24:00,5922.000000
2000-03-01 24:00,5778.000000
2000-03-02 24:00,6757.000000
2000-03-03 24:00,7756.000000
2000-03-04 24:00,8696.000000
2000-03-05 24:00,8695.000000
2000-03-06 24:00,7625.000000
2000-03-07 24:00,8664.000000
2000-03-08 24:00,7636.000000
2000-03-09 24:00,3211.000000
2000-03-10 24:00,4394.000000
2000-03-11 24:00,2719.000000
2000-03-12 24:00,7294.000000
2000-03-13 24:00,3493.000000
2000-03-14 24:00,2330.000000
2000-03-15 24:00,3289.000000
2000-03-16 24:00,3085.000000
2000-03-17 24:00,3473.000000
2000-03-18 24:00,6369.000000
2000-03-19 24:00,6897.000000
2000-03-20 24:00,6430.000000
2000-03-21 24:00,4634.000000
2000-03-22 24:00,5800.000000
2000-03-23 24:00,4034.000000
2000-03-24 24:00,3974.000000
2000-03-25 24:00,4759.000000
2000-03-26 24:00,5530.000000
2000-03-27 24:00,5894.000000
2000-03-28 24:00,5347.000000
2000-03-29 24:00,6289.000000
2000-03-30 24:00,6443.000000
2000-03-31 24:00,5640.000000
2000-04-01 24:00,5527.000000
2000-04-02 24:00,6289.000000
2000-04-03 24:00,4887.000000
2000-04-04 24:00,5205.000000
2000-04-05 24:00,3404.000000
2000-04-06 24:00,4271.000000
2000-04-07 24:00,4176.000000
2000-04-08 24:00,5032.000000
2000-04-09 24:00,5905.000000
2000-04-10 24:00,4093.000000
2000-04-11 24:00,5352.000000
2000-04-12 24:00,4844.000000
2000-04-13 24:00,5826.000000
2000-04-14 24:00,3139.000000
2000-04-15 24:00,1153.000000
2000-04-16 24:00,1231.000000
2000-04-17 24:00,1146.000000
2000-04-18 24:00,691.000000
2000-04-19 24:00,1144.000000
2000-04-20 24:00,1460.000000
2000-04-21 24:00,1478.000000
2000-04-22 24:00,1471.000000
2000-04-23 24:00,1470.000000
2000-04-24 24:00,1946.000000
2000-04-25 24:00,1918.000000
2000-04-26 24:00,2198.000000
2000-04-27 24:00,1889.000000
2000-04-28 24:00,1282.000000
2000-04-29 24:00,1281.000000
2000-04-30 24:00,1281.000000
2000-05-01 24:00,1278.000000
2000-05-02 24:00,1279.000000
2000-05-03 24:00,1199.000000
2000-05-04 24:00,801.000000
2000-05-05 24:00,1259.000000
2000-05-06 24:00,580.000000
2000-05-07 24:00,794.000000
2000-05-08 24:00,1220.000000
2000-05-09 24:00,1152.000000
2000-05-10 24:00,1190.000000
2000-05-11 24:00,1417.000000
2000-05-12 24:00,1423.000000
2000-05-13 24:00,1256.000000
2000-05-14 24:00,1340.000000
2000-05-15 24:00,1314.000000
2000-05-16 24:00,1332.000000
2000-05-17 24:00,1430.000000
2000-05-18 24:00,2026.000000
2000-05-19 24:00,1465.109985
2000-05-20 24:00,1963.219971
2000-05-21 24:00,2460.000000
2000-05-22 24:00,2969.000000
2000-05-23 24:00,3076.000000
2000-05-24 24:00,3361.000000
2000-05-25 24:00,291.000000
2000-05-26 24:00,275.000000
2000-05-27 24:00,1096.000000
2000-05-28 24:00,723.000000
2000-05-29 24:00,2702.000000
2000-05-30 24:00,3053.000000
2000-05-31 24:00,3531.000000
2000-06-01 24:00,5569.000000
2000-06-02 24:00,6179.000000
2000-06-03 24:00,5827.000000
2000-06-04 24:00,5768.000000
2000-06-05 24:00,5860.000000
2000-06-06 24:00,5151.000000
2000-06-07 24:00,5222.000000
2000-06-08 24:00,5233.000000
2000-06-09 24:00,4690.000000
2000-06-10 24:00,4213.000000
2000-06-11 24:00,3746.000000
2000-06-12 24:00,4545.000000
2000-06-13 24:00,5128.000000
2000-06-14 24:00,4116.000000
2000-06-15 24:00,4715.000000
2000-06-16 24:00,3784.000000
2000-06-17 24:00,3406.000000
2000-06-18 24:00,2757.000000
2000-06-19 24:00,2844.000000
2000-06-20 24:00,2647.000000
2000-06-21 24:00,2432.000000
2000-06-22 24:00,2046.000000
2000-06-23 24:00,2780.000000
2000-06-24 24:00,3003.000000
2000-06-25 24:00,3316.000000
2000-06-26 24:00,4625.000000
2000-06-27 24:00,3888.000000
2000-06-28 24:00,3688.000000
2000-06-29 24:00,4344.000000
2000-06-30 24:00,5505.000000
2000-07-01 24:00,6354.000000
2000-07-02 24:00,6160.000000
2000-07-03 24:00,5785.000000
2000-07-04 24:00,6452.000000
2000-07-05 24:00,5885.000000
2000-07-06 24:00,6089.000000
2000-07-07 24:00,6411.000000
2000-07-08 24:00,6421.000000
2000-07-09 24:00,6412.000000
2000-07-10 24:00,6402.000000
2000-07-11 24:00,6393.000000
2000-07-12 24:00,6989.000000
2000-07-13 24:00,6942.000000
2000-07-14 24:00,6960.000000
2000-07-15 24:00,6962.000000
2000-07-16 24:00,6941.000000
2000-07-17 24:00,6922.000000
2000-07-18 24:00,6705.000000
2000-07-19 24:00,6279.000000
2000-07-20 24:00,6912.000000
2000-07-21 24:00,4974.000000
2000-07-22 24:00,5020.000000
2000-07-23 24:00,4890.000000
2000-07-24 24:00,4844.000000
2000-07-25 24:00,4802.000000
2000-07-26 24:00,4856.000000
2000-07-27 24:00,4781.000000
2000-07-28 24:00,4776.000000
2000-07-29 24:00,4752.000000
2000-07-30 24:00,4801.000000
2000-07-31 24:00,1769.000000
2000-08-01 24:00,693.000000
2000-08-02 24:00,5463.000000
2000-08-03 24:00,6285.000000
2000-08-04 24:00,6757.000000
2000-08-05 24:00,7143.000000
2000-08-06 24:00,6871.000000
2000-08-07 24:00,6667.000000
2000-08-08 24:00,3382.000000
2000-08-09 24:00,4272.000000
2000-08-10 24:00,4968.000000
2000-08-11 24:00,5847.000000
2000-08-12 24:00,6921.000000
2000-08-13 24:00,6891.000000
2000-08-14 24:00,6874.000000
2000-08-15 24:00,6838.000000
2000-08-16 24:00,5956.729980
2000-08-17 24:00,6806.000000
2000-08-18 24:00,6790.000000
2000-08-19 24:00,6461.000000
2000-08-20 24:00,6840.000000
2000-08-21 24:00,6386.000000
2000-08-22 24:00,5833.000000
2000-08-23 24:00,5885.000000
2000-08-24 24:00,6004.000000
2000-08-25 24:00,6006.000000
2000-08-26 24:00,6911.000000
2000-08-27 24:00,6916.000000
2000-08-28 24:00,6829.000000
2000-08-29 24:00,6794.000000
2000-08-30 24:00,6835.000000
2000-08-31 24:00,6852.000000
2000-09-01 24:00,6323.000000
2000-09-02 24:00,6855.000000
2000-09-03 24:00,6843.000000
2000-09-04 24:00,6858.000000
2000-09-05 24:00,5358.279785
2000-09-06 24:00,6752.299805
2000-09-07 24:00,6778.520020
2000-09-08 24:00,6862.720215
2000-09-09 24:00,6866.750000
2000-09-10 24:00,6883.890137
2000-09-11 24:00,6885.910156
2000-09-12 24:00,6876.830078
2000-09-13 24:00,6803.729980
2000-09-14 24:00,7256.470215
2000-09-15 24:00,7222.189941
2000-09-16 24:00,6853.140137
2000-09-17 24:00,7157.000000
2000-09-18 24:00,7226.000000
2000-09-19 24:00,6268.810059
2000-09-20 24:00,6904.000000
2000-09-21 24:00,6909.000000
2000-09-22 24:00,5040.000000
2000-09-23 24:00,3597.000000
2000-09-24 24:00,5720.000000
2000-09-25 24:00,7207.000000
2000-09-26 24:00,6058.000000
2000-09-27 24:00,6114.000000
2000-09-28 24:00,6300.000000
2000-09-29 24:00,6745.000000
2000-09-30 24:00,6004.000000
2000-10-01 24:00,6024.000000
2000-10-02 24:00,4059.000000
2000-10-03 24:00,5047.000000
2000-10-04 24:00,5111.000000
2000-10-05 24:00,4952.000000
2000-10-06 24:00,4600.000000
2000-10-07 24:00,4591.000000
2000-10-08 24:00,3991.989990
2000-10-09 24:00,3292.000000
2000-10-10 24:00,4205.000000
2000-10-11 24:00,3804.000000
2000-10-12 24:00,4669.000000
2000-10-13 24:00,5798.930176
2000-10-14 24:00,4833.450195
2000-10-15 24:00,4866.000000
2000-10-16 24:00,5787.000000
2000-10-17 24:00,4972.000000
2000-10-18 24:00,5273.000000
2000-10-19 24:00,4908.000000
2000-10-20 24:00,5357.000000
2000-10-21 24:00,5311.000000
2000-10-22 24:00,5270.000000
2000-10-23 24:00,5286.000000
2000-10-24 24:00,5197.000000
2000-10-25 24:00,4345.000000
2000-10-26 24:00,4404.000000
2000-10-27 24:00,4348.000000
2000-10-28 24:00,4835.000000
2000-10-29 24:00,6667.000000
2000-10-30 24:00,6296.000000
2000-10-31 24:00,6511.000000
2000-11-01 24:00,6503.000000
2000-11-02 24:00,6466.000000
2000-11-03 24:00,6444.000000
2000-11-04 24:00,4149.290039
2000-11-05 24:00,6725.000000
2000-11-06 24:00,5857.000000
2000-11-07 24:00,5313.000000
2000-11-08 24:00,5744.000000
2000-11-09 24:00,5157.000000
2000-11-10 24:00,5331.000000
2000-11-11 24:00,5319.000000
2000-11-12 24:00,5327.000000
2000-11-13 24:00,5185.000000
2000-11-14 24:00,5148.000000
2000-11-15 24:00,4216.000000
2000-11-16 24:00,4986.000000
2000-11-17 24:00,5104.000000
2000-11-18 24:00,5320.000000
2000-11-19 24:00,5779.000000
2000-11-20 24:00,5192.000000
2000-11-21 24:00,5340.000000
2000-11-22 24:00,5736.000000
